h1_cplx_snr_amp	h1_cplx_snr_arg	h1_optimal_snr	l1_cplx_snr_amp	l1_cplx_snr_arg	l1_optimal_snr	lal_approximant	using_fast_sgf	amp_beta1	amp_beta2	amp_beta3	dec	deltalogl	deltaloglh1	deltalogll1	logl	logprior	loghrss	logw	matched_filter_snr	mtotal	mtotal_ref	optimal_snr	phi_orb	phase_beta1	phase_beta2	phase_beta3	alpha	psi	ra	signalmodelflag	theta_jn	time	
3.11020587384650e+01	-7.72711529611400e-03	3.20069651203795e+01	3.56602335376277e+01	-1.61922143822950e-02	3.46661996483620e+01	0.00000000000000e+00	0.00000000000000e+00	3.80432722913618e-01	2.15602666517799e+02	4.74833789822783e+02	1.25549217250316e-01	1.11839990288787e+03	4.83229881963792e+02	6.35170020924082e+02	-2.02588854095103e+03	1.56296933581987e+02	-5.17682785591304e+01	-4.36182121331501e+01	4.72949515720436e+01	4.60551095384390e+02	1.00000000000000e+02	4.71825308167894e+01	3.45001380216951e+00	-4.06906888992325e+01	3.56144365242033e+02	-1.34546442891922e+02	5.18948320578151e+00	9.72195998918280e-02	3.50846543531380e+00	1.00000000000000e+00	7.01717970780372e-01	1.12662118408446e+09	
3.11622087475882e+01	-5.51960712935370e-02	3.19227769250267e+01	3.56558778547168e+01	-3.97627435687100e-02	3.55413544764252e+01	0.00000000000000e+00	0.00000000000000e+00	-6.29250544024127e-01	2.65382162330881e+02	4.31011686234343e+02	1.44112184761350e-01	1.11839999313215e+03	4.83737421766729e+02	6.34662571365423e+02	-2.02588845070676e+03	1.57011229792100e+02	-5.20072166989747e+01	-4.40609920077099e+01	4.72972121904760e+01	4.64719762735841e+02	1.00000000000000e+02	4.77729166434699e+01	5.57265893520937e+00	-9.84650730248544e+00	4.93589567253200e+02	-1.86920679348509e+02	5.59642821363976e+00	2.13400386340888e-01	3.49791059988925e+00	1.00000000000000e+00	2.72604805603411e-01	1.12662118408322e+09	
3.11335335081453e+01	-1.72420643041030e-02	3.19062043171826e+01	3.56154071197806e+01	5.16952776859500e-03	3.54562798107788e+01	0.00000000000000e+00	0.00000000000000e+00	8.67890177836945e-01	3.45110353355602e+02	4.50223413956838e+02	1.43980759450909e-01	1.11840136961843e+03	4.84202291586032e+02	6.34199078032401e+02	-2.02588707422048e+03	1.57413760162766e+02	-5.21413871347347e+01	-4.47137519386309e+01	4.72965575266491e+01	4.72277085241714e+02	1.00000000000000e+02	4.76985707537453e+01	4.55809348084810e+00	-9.16325409584599e-01	4.78415104010574e+02	-1.74616640549466e+02	3.27247219566212e-01	2.04189953704411e+00	3.49981580243137e+00	1.00000000000000e+00	4.17002665668908e-01	1.12662118408412e+09	
3.11741012905562e+01	2.33629070304610e-02	3.14515707466971e+01	3.55774011525276e+01	-5.32545524756700e-03	3.59289228079488e+01	0.00000000000000e+00	0.00000000000000e+00	-4.00077507378334e-01	2.44640361317603e+02	4.02176854457519e+02	1.40079140252339e-01	1.11840205590888e+03	4.85606229216091e+02	6.32795826692784e+02	-2.02588638793003e+03	1.56090820833241e+02	-5.17002213902292e+01	-4.44390658734455e+01	4.72970351973479e+01	4.60030708259130e+02	1.00000000000000e+02	4.77502753560022e+01	2.30546871024046e+00	-3.00462727625914e+01	4.37228529624316e+02	-1.70839569750329e+02	2.65012036745822e+00	3.01670532622486e+00	3.47822643430972e+00	1.00000000000000e+00	7.06224953239785e-01	1.12662118408473e+09	
3.10867256542517e+01	1.21159713974670e-02	3.12536892053492e+01	3.56490033421325e+01	7.74776982141500e-03	3.52178299179081e+01	0.00000000000000e+00	0.00000000000000e+00	-7.32553210224362e-01	2.16939250066389e+02	4.67731035629677e+02	1.39739492362661e-01	1.11840208900559e+03	4.83107006387685e+02	6.35295082617905e+02	-2.02588635483332e+03	1.57088231238088e+02	-5.20326755810404e+01	-4.49521712596678e+01	4.72953275527230e+01	4.72147496226795e+02	1.00000000000000e+02	4.70859706608164e+01	4.91770930793077e+00	2.40668860720203e+01	3.72196197772763e+02	-1.31853387589324e+02	3.30810864550075e+00	3.89400596473794e-01	3.48727050526395e+00	1.00000000000000e+00	4.22918676764200e-02	1.12662118408499e+09	
3.11561960092974e+01	-4.03714409959460e-02	2.98852492725423e+01	3.56395776795888e+01	1.27559477427390e-02	3.47738213333911e+01	0.00000000000000e+00	0.00000000000000e+00	6.81695974072753e-01	2.25542204231533e+02	4.30259281257951e+02	1.66779103508054e-01	1.11840209334641e+03	4.83787938248295e+02	6.34614155098110e+02	-2.02588635049250e+03	1.56176238901240e+02	-5.17300704974433e+01	-4.46721708830413e+01	4.73175868131413e+01	4.60503325441326e+02	1.00000000000000e+02	4.58513552058016e+01	7.66476371599382e-01	1.28050473253646e+01	4.42526233998426e+02	-1.71696937551382e+02	2.76387424167364e+00	5.79925577569551e-01	3.47476742762537e+00	1.00000000000000e+00	7.52587399073197e-01	1.12662118408471e+09	
3.11286933719938e+01	8.09050112409200e-03	3.06856712279214e+01	3.56110644125949e+01	4.47680734463100e-03	3.53807300680111e+01	0.00000000000000e+00	0.00000000000000e+00	5.34389783566960e-01	3.26446242464947e+02	4.94947831687536e+02	1.50000968817546e-01	1.11840318091533e+03	4.84368379340359e+02	6.34034801574975e+02	-2.02588526292357e+03	1.57793711018565e+02	-5.22683345357847e+01	-4.50993321954318e+01	4.72971568384693e+01	4.85543795772718e+02	1.00000000000000e+02	4.68338176839508e+01	3.51636166546786e-01	-3.84867366764045e+01	4.45689506481646e+02	-1.48269372201215e+02	5.11869909917976e+00	1.05715223939696e+00	3.47566560613487e+00	1.00000000000000e+00	8.00840043406630e-02	1.12662118408380e+09	
3.11507910876152e+01	3.71113280887860e-02	3.26312181864290e+01	3.56597862088942e+01	-4.38216583516500e-03	3.69114016012440e+01	0.00000000000000e+00	0.00000000000000e+00	-5.29513928144067e-01	2.72187715013501e+02	4.62118924083146e+02	1.34259781424826e-01	1.11840442871644e+03	4.83390161257965e+02	6.35014267458472e+02	-2.02588401512247e+03	1.57213443381956e+02	-5.20741611448014e+01	-4.46608698618876e+01	4.73343877785559e+01	4.90100220188605e+02	1.00000000000000e+02	4.92671083837752e+01	2.59613430542415e-01	3.64078076564972e+00	4.71166680131453e+02	-1.59250293606274e+02	7.79237634506433e-01	5.48666685935900e-01	3.48338395352366e+00	1.00000000000000e+00	6.91055586172220e-02	1.12662118408388e+09	
3.11651768140517e+01	3.51860028521460e-02	3.20843458531725e+01	3.56197164126847e+01	5.38495394090600e-03	3.45690189262405e+01	0.00000000000000e+00	0.00000000000000e+00	5.41290537425640e-02	3.25478305391541e+02	4.88292712353048e+02	1.23869810351000e-01	1.11840503965417e+03	4.84592776567214e+02	6.33812263086958e+02	-2.02588340418474e+03	1.57039338378316e+02	-5.20156766476984e+01	-4.51496786065457e+01	4.72951089025408e+01	4.83279132395901e+02	1.00000000000000e+02	4.71637818495163e+01	1.21729276748461e+00	-3.33132866393610e+01	4.89815708159165e+02	-1.71752700061911e+02	3.13291831403497e+00	2.40762235732307e+00	3.51023869196874e+00	1.00000000000000e+00	6.49272791157744e-01	1.12662118408215e+09	
3.10954626100674e+01	-2.79926591414810e-02	2.98218178564172e+01	3.56686839714475e+01	-1.81474918005900e-03	3.55365608085039e+01	0.00000000000000e+00	0.00000000000000e+00	-3.31203842848849e-01	2.44799591050674e+02	4.63961212765693e+02	1.64600287564198e-01	1.11840620824446e+03	4.82289515589354e+02	6.36116692655110e+02	-2.02588223559444e+03	1.56782701349791e+02	-5.19321031977032e+01	-4.42417558202973e+01	4.73037448707290e+01	4.83319784864183e+02	1.00000000000000e+02	4.63916800122373e+01	7.05433459185130e-02	2.92354528760576e+01	4.10903252065277e+02	-1.38729780106823e+02	4.21768928095274e+00	2.14740945521242e+00	3.45832269209886e+00	1.00000000000000e+00	6.01719959535606e-01	1.12662118408515e+09	
3.11616139288058e+01	-5.01745139606100e-03	3.19229911412082e+01	3.56101318553133e+01	-1.77434351829350e-02	3.44602871212011e+01	0.00000000000000e+00	0.00000000000000e+00	-6.18142419746231e-01	1.38635619072701e+02	3.23821974357965e+02	1.24667063061612e-01	1.11840723190478e+03	4.85220722119115e+02	6.33186509785669e+02	-2.02588121193412e+03	1.55095025058568e+02	-5.13676054032854e+01	-4.50468616745002e+01	4.72960671861618e+01	4.55069979456209e+02	1.00000000000000e+02	4.69743414203677e+01	5.90623170405775e+00	-2.15301844951940e+01	3.13758492561934e+02	-1.26675188914168e+02	1.95615253010101e+00	1.69246807371595e+00	3.50826738491614e+00	1.00000000000000e+00	6.88342590681594e-01	1.12662118408516e+09	
3.11627633386289e+01	-3.17542908500180e-02	3.05874559886108e+01	3.56485359082518e+01	-5.41477033127850e-02	3.59153758646179e+01	0.00000000000000e+00	0.00000000000000e+00	-9.91707401578207e-01	3.21078806346095e+02	4.78639551114457e+02	1.49765459133351e-01	1.11840985846873e+03	4.84912893317992e+02	6.33496965150742e+02	-2.02587858537017e+03	1.57425240791832e+02	-5.21454992716485e+01	-4.49281898913569e+01	4.72951804517110e+01	4.92393506695956e+02	1.00000000000000e+02	4.71752762297369e+01	6.05382571251813e+00	-4.50688798813343e+01	4.91320929509194e+02	-1.61545033245762e+02	5.60348413036195e+00	1.33580395766917e+00	3.46400005457703e+00	1.00000000000000e+00	4.14813651552654e-01	1.12662118408426e+09	
3.11790583947958e+01	7.72959061178200e-03	3.23061098935446e+01	3.56185086423379e+01	3.39364578094200e-03	3.39937966809857e+01	0.00000000000000e+00	0.00000000000000e+00	4.72417276768420e-02	2.18071945751839e+02	3.11031482698072e+02	1.18189113460799e-01	1.11841389035829e+03	4.85401628216055e+02	6.33012262142231e+02	-2.02587455348062e+03	1.55682841807848e+02	-5.15632808207499e+01	-4.50735226925749e+01	4.72968094971730e+01	4.82709811416796e+02	1.00000000000000e+02	4.68962999525760e+01	3.65992925351677e+00	-3.99478293590605e+00	3.58086616151160e+02	-1.27128101621602e+02	2.01503238329232e+00	2.56384817254833e+00	3.52754700241750e+00	1.00000000000000e+00	7.22836784768456e-01	1.12662118408305e+09	
3.11521029339875e+01	-1.46687332687910e-02	3.13360733292445e+01	3.55904147410997e+01	-1.18923307522100e-03	3.53508314147604e+01	0.00000000000000e+00	0.00000000000000e+00	-5.25619621332160e-02	3.12997578430980e+02	4.83151110962661e+02	1.46858461173419e-01	1.11841403522039e+03	4.85104814269443e+02	6.33309220950950e+02	-2.02587440861852e+03	1.57615584086915e+02	-5.22088022592954e+01	-4.48906226649019e+01	4.72951487625040e+01	4.75504696297701e+02	1.00000000000000e+02	4.72401394304738e+01	5.03226898357556e+00	-3.89014434488429e+01	3.80116919761371e+02	-1.39930910193600e+02	1.21249407145119e+00	1.93637484103453e+00	3.48968610938394e+00	1.00000000000000e+00	1.00269937869489e-01	1.12662118408464e+09	
3.11998354478393e+01	-3.13809676011250e-02	3.08394273169318e+01	3.55871538421728e+01	-9.64985055525700e-03	3.69460585197492e+01	0.00000000000000e+00	0.00000000000000e+00	-7.53361287505715e-01	2.30656638455030e+02	3.77767568924735e+02	1.66055558931664e-01	1.11841442644326e+03	4.86176194707721e+02	6.32238231735538e+02	-2.02587401739565e+03	1.56393780222216e+02	-5.18025437596372e+01	-4.46065904983538e+01	4.73022919978459e+01	4.64460891662602e+02	1.00000000000000e+02	4.81256845912975e+01	7.97646188322700e-02	-3.88571601868762e+01	3.89255916135543e+02	-1.48413025518672e+02	5.65069585814056e+00	3.35802101854308e-01	3.45327098208116e+00	1.00000000000000e+00	4.71827435208784e-01	1.12662118408603e+09	
3.11712828960810e+01	-2.77652979647800e-03	2.91643738572789e+01	3.56294006243284e+01	-1.33814751045070e-02	3.55295585990540e+01	0.00000000000000e+00	0.00000000000000e+00	3.18882131722462e-01	2.57358041565910e+02	4.38204702191150e+02	1.62699378423347e-01	1.11841586630637e+03	4.83807092606427e+02	6.34608773699945e+02	-2.02587257753254e+03	1.56859566710419e+02	-5.19576203543441e+01	-4.34191741962198e+01	4.73143606258857e+01	4.74879135589555e+02	1.00000000000000e+02	4.59664033477794e+01	3.20664842907685e+00	-1.71193087407447e+01	4.85409223400298e+02	-1.76921019978803e+02	2.37683137737380e+00	1.11394079662048e+00	3.44269670805153e+00	1.00000000000000e+00	4.96942095707067e-01	1.12662118408542e+09	
3.11719333705396e+01	-2.01181608355740e-02	3.12250958491374e+01	3.56066971365894e+01	2.37537647803650e-02	3.43393549281414e+01	0.00000000000000e+00	0.00000000000000e+00	8.33112053848432e-01	1.81589226263531e+02	3.15408868797060e+02	1.44665285126101e-01	1.11841675872315e+03	4.85646332202362e+02	6.32770426520788e+02	-2.02587168511576e+03	1.56304408157061e+02	-5.17716362943345e+01	-4.50228474631754e+01	4.73035516477094e+01	4.80756921246068e+02	1.00000000000000e+02	4.64133376053553e+01	1.24002400135890e+00	-3.84940844996978e+01	3.39133970777688e+02	-1.16296848201604e+02	1.18730248371913e+00	6.86613779480710e-01	3.50742646322508e+00	1.00000000000000e+00	2.13242749251510e-02	1.12662118408468e+09	
3.11911977571445e+01	2.59597393735440e-02	2.99985521189826e+01	3.55951626977814e+01	-1.51198583143620e-02	3.47366758528591e+01	0.00000000000000e+00	0.00000000000000e+00	5.82407573365721e-01	2.73036239886029e+02	4.63068035533685e+02	1.40523939157642e-01	1.11841691312020e+03	4.85418939878998e+02	6.32997973241203e+02	-2.02587153071871e+03	1.57355481195188e+02	-5.21217957837781e+01	-4.42600039612013e+01	4.73164691168919e+01	4.79416339960182e+02	1.00000000000000e+02	4.58971652560583e+01	4.15542936596068e+00	-3.77002255034447e+01	4.34925826178517e+02	-1.52980105254235e+02	6.13091182079324e+00	1.77311889574551e+00	3.46964354972075e+00	1.00000000000000e+00	2.03512610697998e-01	1.12662118408489e+09	
3.11633181606781e+01	-2.84424551283700e-02	3.02027566509871e+01	3.56104947862059e+01	1.72087060840830e-02	3.50003703333274e+01	0.00000000000000e+00	0.00000000000000e+00	7.80598065359702e-01	2.81485167014660e+02	3.67692087781574e+02	1.66758812721695e-01	1.11841717250830e+03	4.84734175709125e+02	6.33682996799180e+02	-2.02587127133060e+03	1.57165196457339e+02	-5.20597218776106e+01	-4.36203237046712e+01	4.73074495979398e+01	4.83717141355312e+02	1.00000000000000e+02	4.62302112561560e+01	1.73781022185658e+00	-4.44074614471771e+01	4.89213727367874e+02	-1.72492145687150e+02	4.75465717515624e+00	2.49271854315990e-02	3.47624563519074e+00	1.00000000000000e+00	1.21867613000948e-01	1.12662118408338e+09	
3.11582309718311e+01	1.05922350821370e-02	3.06990927011240e+01	3.56385540417872e+01	1.56245337948960e-02	3.74994022855343e+01	0.00000000000000e+00	0.00000000000000e+00	2.99778140944402e-01	2.76414009742383e+02	3.44563872989230e+02	1.68459955836319e-01	1.11841738035319e+03	4.85258616051303e+02	6.33158764301883e+02	-2.02587106348572e+03	1.56791976353861e+02	-5.19354111191149e+01	-4.50425435917512e+01	4.73092522592212e+01	4.80098133173125e+02	1.00000000000000e+02	4.84627636897086e+01	2.95244823465154e+00	2.65088352817899e+00	4.91034908756617e+02	-1.73101921619938e+02	3.51670775678613e+00	3.98126906332943e-01	3.44237165860534e+00	1.00000000000000e+00	2.97525373169373e-01	1.12662118408675e+09	
3.11755135317295e+01	-1.70997806034200e-03	3.01880050578293e+01	3.55919100775292e+01	2.47826158047390e-02	3.52558043270499e+01	0.00000000000000e+00	0.00000000000000e+00	5.50080886503825e-01	2.07781484502708e+02	4.69535512077997e+02	1.59546008384330e-01	1.11841758533659e+03	4.85467359552066e+02	6.32950225784522e+02	-2.02587085850232e+03	1.56844004153124e+02	-5.19522619943389e+01	-4.30738661096986e+01	4.73035509790238e+01	4.43919660366697e+02	1.00000000000000e+02	4.64143015472468e+01	3.36036295603257e+00	-4.28713813096936e+00	2.43013360760084e+02	-1.13703105499998e+02	3.42431023354461e+00	9.05902464798122e-01	3.46760205910340e+00	1.00000000000000e+00	3.42293993001089e-01	1.12662118408618e+09	
3.12267742732132e+01	-3.93663551922310e-02	2.95321507189867e+01	3.56434448453196e+01	2.32756644870610e-02	3.37002153055069e+01	0.00000000000000e+00	0.00000000000000e+00	-4.29896059778370e-01	2.28014788939631e+02	4.31085703721975e+02	1.62148421591787e-01	1.11841951472211e+03	4.85405367092099e+02	6.33014147630010e+02	-2.02586892911680e+03	1.56306658144880e+02	-5.17732874045305e+01	-4.41478850608564e+01	4.73642032936524e+01	4.78640831600528e+02	1.00000000000000e+02	4.48090664679199e+01	8.53355672220455e-01	5.37878100810177e-01	4.99566707302962e+02	-1.76620777913332e+02	4.60571761749968e+00	1.73399883989715e+00	3.48754146279727e+00	1.00000000000000e+00	7.54469996845740e-01	1.12662118408472e+09	
3.12004074065323e+01	1.43900672999580e-02	3.10079866513005e+01	3.55854893185073e+01	-4.49024089701810e-02	3.59546564406800e+01	0.00000000000000e+00	0.00000000000000e+00	-8.24203932862649e-01	2.72542793270422e+02	4.73813927773681e+02	1.35307224708508e-01	1.11841978690379e+03	4.86614031909849e+02	6.31805754993944e+02	-2.02586865693512e+03	1.57145420513512e+02	-5.20515342017383e+01	-4.22736087559813e+01	4.72955930670672e+01	4.93680260474377e+02	1.00000000000000e+02	4.74787589974144e+01	1.10809293188638e-01	-1.67572634488256e+01	4.83584837326880e+02	-1.57263457626938e+02	5.44426837536394e+00	1.11388539302919e+00	3.46703577616339e+00	1.00000000000000e+00	3.90779723298140e-01	1.12662118408503e+09	
3.11411859187418e+01	4.92537438257190e-02	3.15684477965863e+01	3.56454237097105e+01	2.11347582360610e-02	3.50094632554052e+01	0.00000000000000e+00	0.00000000000000e+00	-8.60492136978640e-02	2.17205334967876e+02	4.70254759711100e+02	1.29661342328576e-01	1.11842044641358e+03	4.83603253972227e+02	6.34817192441357e+02	-2.02586799742533e+03	1.56963859863416e+02	-5.19907631850640e+01	-4.49301905010319e+01	4.72955062450244e+01	4.61890559603705e+02	1.00000000000000e+02	4.71405283563662e+01	1.66427851605660e+00	-3.84186747976920e+01	4.32493074961721e+02	-1.63315320604765e+02	5.25053051381433e+00	2.46113297593875e+00	3.49406285853556e+00	1.00000000000000e+00	1.44898051181986e-01	1.12662118408454e+09	
3.11131488743283e+01	-8.56017720009000e-03	3.15995565506241e+01	3.56379281729015e+01	2.69965583914330e-02	3.55045562198091e+01	0.00000000000000e+00	0.00000000000000e+00	-1.01481099251137e-01	2.56837547094968e+02	4.73092450873547e+02	1.51044226637416e-01	1.11842070774970e+03	4.83859699054089e+02	6.34561008695613e+02	-2.02586773608921e+03	1.57215676414349e+02	-5.20757090779512e+01	-4.43624876756199e+01	4.72958377666523e+01	4.75097329253928e+02	1.00000000000000e+02	4.75300482490990e+01	1.74571232078101e+00	1.55422614384636e+01	4.22954916695014e+02	-1.51859065304075e+02	5.38698140603710e+00	1.09338840923014e+00	3.49458356062080e+00	1.00000000000000e+00	2.60303837766720e-01	1.12662118408374e+09	
3.11713504738017e+01	-3.79913238646000e-03	3.31115788366722e+01	3.56413360223534e+01	2.82270242468450e-02	3.50572906488775e+01	0.00000000000000e+00	0.00000000000000e+00	3.12178760840690e-02	2.62092999847024e+02	3.72281577011345e+02	1.28443744649622e-01	1.11842097446535e+03	4.83936853544105e+02	6.34484120921245e+02	-2.02586746937356e+03	1.56920254329447e+02	-5.19761753363141e+01	-4.48358558337440e+01	4.73041742868750e+01	4.86188983843114e+02	1.00000000000000e+02	4.82223006574451e+01	4.88852431410786e+00	-1.31558584311342e+01	4.45674927387516e+02	-1.52509198511097e+02	2.29713948059307e+00	2.09608269043291e+00	3.52919634777669e+00	1.00000000000000e+00	1.96440275284121e-01	1.12662118408330e+09	
3.11509147256081e+01	-6.16379943664730e-02	2.97205867699822e+01	3.56700680478692e+01	6.00749907084900e-03	3.62000387143516e+01	0.00000000000000e+00	0.00000000000000e+00	6.66879286021494e-01	2.63414760571486e+02	4.53627280343291e+02	1.83231188945412e-01	1.11842181008811e+03	4.82408667978800e+02	6.36013142109314e+02	-2.02586663375079e+03	1.56776921431890e+02	-5.19312676828117e+01	-4.48148118223094e+01	4.72975178064224e+01	4.61035199217817e+02	1.00000000000000e+02	4.68375499025365e+01	5.71728281028196e+00	1.34533590553324e+01	4.89192389055177e+02	-1.86679373037928e+02	2.24809964731062e+00	3.00470516606786e+00	3.44666537949598e+00	1.00000000000000e+00	5.87908917044750e-01	1.12662118408521e+09	
3.11634355762898e+01	-2.58776463983790e-02	3.20930078089274e+01	3.56582496200742e+01	5.39782298140730e-02	3.48391703138541e+01	0.00000000000000e+00	0.00000000000000e+00	-7.22966215913964e-01	2.88030566980310e+02	4.55709712565529e+02	1.48939879680610e-01	1.11842351367743e+03	4.84812955600698e+02	6.33610558076735e+02	-2.02586493016148e+03	1.57309517119725e+02	-5.21068833050924e+01	-4.51764297856409e+01	4.72953729699063e+01	4.90216013901908e+02	1.00000000000000e+02	4.73680159852786e+01	5.40100799074730e+00	-2.52132226766626e+01	4.30307461613081e+02	-1.43078265972171e+02	6.17546557354466e+00	2.59171558039918e+00	3.52081344236073e+00	1.00000000000000e+00	3.65346416427042e-01	1.12662118408363e+09	
3.11832437310597e+01	1.68262146262040e-02	3.19088591219768e+01	3.56128494526520e+01	-4.80474598462240e-02	3.58689162721736e+01	0.00000000000000e+00	0.00000000000000e+00	8.55925439845388e-01	2.08887207848259e+02	3.62589817925978e+02	1.26110517120266e-01	1.11842378515923e+03	4.85793233248959e+02	6.32630551910266e+02	-2.02586465867968e+03	1.56271010906676e+02	-5.17596613351675e+01	-4.50559386917738e+01	4.73006106655643e+01	4.76598566873122e+02	1.00000000000000e+02	4.80078581589135e+01	2.43328158226746e+00	-1.36298783713311e+01	3.79074555188262e+02	-1.38163658871901e+02	5.35807646481671e+00	1.93037791990609e+00	3.48346527174383e+00	1.00000000000000e+00	3.82869768465034e-01	1.12662118408447e+09	
3.12155998734071e+01	-1.33627767414430e-02	2.87102676082718e+01	3.56365845997478e+01	-1.84290226619650e-02	3.64447570250799e+01	0.00000000000000e+00	0.00000000000000e+00	6.44881147980050e-02	3.54561200254535e+02	4.81172482273009e+02	1.73884197534684e-01	1.11842444540854e+03	4.83988478865395e+02	6.34435966543147e+02	-2.02586399843037e+03	1.57562020002886e+02	-5.21924048877039e+01	-4.37627233867428e+01	4.73040720145253e+01	4.95489469326976e+02	1.00000000000000e+02	4.63950404758493e+01	5.14028207972314e-01	4.21750920372331e+01	4.97415882746714e+02	-1.65381553228698e+02	2.98174333030468e+00	3.13537149314841e-01	3.41922146604785e+00	1.00000000000000e+00	5.05938570723257e-01	1.12662118408524e+09	
3.11504219097665e+01	6.27825586608240e-02	3.12858312281924e+01	3.56473357492285e+01	-1.13037405406340e-02	3.61040808313723e+01	0.00000000000000e+00	0.00000000000000e+00	1.09549167900529e-01	2.71500716935684e+02	4.80198963941322e+02	1.30695813150254e-01	1.11842489702348e+03	4.83245155009983e+02	6.35179742013493e+02	-2.02586354681543e+03	1.57140901513704e+02	-5.20498222124428e+01	-4.21042623238961e+01	4.72977393548039e+01	4.70610442896491e+02	1.00000000000000e+02	4.77735061338102e+01	5.12053655433445e+00	-9.20643049740738e+00	4.91909067305083e+02	-1.78529110598894e+02	2.81574923811902e+00	3.00241921159630e+00	3.46797951783243e+00	1.00000000000000e+00	3.07971288954336e-01	1.12662118408496e+09	
3.11563929412402e+01	1.75575763106210e-02	3.12945379067768e+01	3.56056036703771e+01	-1.11442605089550e-02	3.45300814264410e+01	0.00000000000000e+00	0.00000000000000e+00	4.40765255330283e-01	2.58000237488472e+02	3.60745105228211e+02	1.31066859948891e-01	1.11842537439516e+03	4.85200587671466e+02	6.33224786723692e+02	-2.02586306944375e+03	1.56548222952504e+02	-5.18522789728126e+01	-4.46929656950838e+01	4.73005260427060e+01	4.77250759774699e+02	1.00000000000000e+02	4.66012298777118e+01	4.32332444520124e+00	-1.90209437382467e+00	3.24850662153272e+02	-1.21846508703569e+02	3.92413516775499e+00	2.64631264746725e+00	3.49845269872637e+00	1.00000000000000e+00	5.10369370447030e-01	1.12662118408324e+09	
3.11501740430624e+01	-2.98723065609870e-02	3.18333078030666e+01	3.56168167330351e+01	1.54938059104460e-02	3.49947172838411e+01	0.00000000000000e+00	0.00000000000000e+00	2.99680596084463e-01	3.47110762105422e+02	4.49454449282680e+02	1.46919710822255e-01	1.11842664521092e+03	4.84490933194098e+02	6.33935712016822e+02	-2.02586179862799e+03	1.57547139241841e+02	-5.21859903316625e+01	-4.49472469780169e+01	4.72953849195639e+01	4.76610342793836e+02	1.00000000000000e+02	4.73073960756746e+01	5.00071862979974e+00	6.71052363574160e+00	4.64308043174844e+02	-1.69053673988232e+02	2.32437874381537e+00	2.01404394453065e+00	3.50895853193755e+00	1.00000000000000e+00	3.46972169840218e-01	1.12662118408328e+09	
3.11708278250898e+01	-4.67250139407130e-02	3.31001452119166e+01	3.56780347416883e+01	-1.12180908279310e-02	3.44291203340339e+01	0.00000000000000e+00	0.00000000000000e+00	4.29044236668658e-01	2.00504515129326e+02	3.29800867493948e+02	1.20200256679450e-01	1.11842694050862e+03	4.82823043820365e+02	6.35603896688260e+02	-2.02586150333028e+03	1.56378553137045e+02	-5.17952648836174e+01	-4.49023709418701e+01	4.72976460980479e+01	4.76893776999000e+02	1.00000000000000e+02	4.77596476120307e+01	2.80538852361241e+00	-4.87065904563349e+01	4.79176872092106e+02	-1.65028474069487e+02	4.99774601559147e-01	1.30399425064926e+00	3.53806321371610e+00	1.00000000000000e+00	9.86708859522200e-02	1.12662118408342e+09	
3.11465481927348e+01	-9.41823395973500e-03	3.14016979937310e+01	3.56024594003479e+01	1.09318663563550e-02	3.62950995126577e+01	0.00000000000000e+00	0.00000000000000e+00	9.58433871794815e-01	2.63316218958846e+02	4.13291634783572e+02	1.55825702984146e-01	1.11842827448246e+03	4.84977803523175e+02	6.33450470959281e+02	-2.02586016935645e+03	1.57178831754462e+02	-5.20636740110112e+01	-4.51633753262718e+01	4.73004985050583e+01	4.97322058095271e+02	1.00000000000000e+02	4.79937588184465e+01	5.70668975053058e+00	-9.66206308534889e+00	3.80862455306564e+02	-1.23203708129641e+02	1.58754354475496e+00	1.87821108994248e+00	3.47681433756207e+00	1.00000000000000e+00	3.31785852193000e-04	1.12662118408467e+09	
3.11476553996533e+01	-4.96147352984550e-02	3.22232948312959e+01	3.56461631032935e+01	1.56922013674490e-02	3.58073726322026e+01	0.00000000000000e+00	0.00000000000000e+00	-6.62517083784987e-01	2.89471307380289e+02	4.57432454266632e+02	1.54616909111527e-01	1.11842895912561e+03	4.83274631279062e+02	6.35154327846552e+02	-2.02585948471329e+03	1.57415911079781e+02	-5.21426374020659e+01	-4.44264539256368e+01	4.73034014447188e+01	4.76368064752689e+02	1.00000000000000e+02	4.81716583128092e+01	2.60330607418121e+00	-3.74780890635292e+01	4.97295705272390e+02	-1.74185573095213e+02	3.13825701120435e+00	9.97548810376512e-01	3.50446123331133e+00	1.00000000000000e+00	2.96495741429060e-02	1.12662118408368e+09	
3.11669684811405e+01	8.73868848638900e-03	3.17426437477506e+01	3.56160480501344e+01	2.12337688220250e-02	3.70377277563472e+01	0.00000000000000e+00	0.00000000000000e+00	4.64392578693294e-01	2.47930674767181e+02	4.16972500097012e+02	1.56200432095873e-01	1.11842996899598e+03	4.85486486759941e+02	6.32943482236044e+02	-2.02585847484292e+03	1.56614587930468e+02	-5.18756123835568e+01	-4.36040496630511e+01	4.73180130296857e+01	4.76773727598032e+02	1.00000000000000e+02	4.87789781509403e+01	6.54329546441156e-01	1.41483334101991e+01	4.68464132814061e+02	-1.67596391425940e+02	1.77158358592138e+00	8.09464130753504e-01	3.46973510374975e+00	1.00000000000000e+00	4.85818909096915e-01	1.12662118408502e+09	
