# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.4848888888888962e+02	 7.7259628119887180e-02	 3.3548648117140138e-02	 9.2686006829232389e-03	 1.6662916145971707e-02
-6.4835555555555629e+02	 7.6916242241812260e-02	 3.4365624357758459e-02	 9.5735222214622124e-03	 1.6552129112435310e-02
-6.4822222222222297e+02	 7.6565251903991785e-02	 3.5179385774109347e-02	 9.8771728473242282e-03	 1.6437943374352670e-02
-6.4808888888888964e+02	 7.6206687529801934e-02	 3.5989864712316320e-02	 1.0179397948907314e-02	 1.6320416870714283e-02
-6.4795555555555632e+02	 7.5840579471177227e-02	 3.6796994233242376e-02	 1.0480050674078263e-02	 1.6199599936781439e-02
-6.4782222222222299e+02	 7.5466958009628479e-02	 3.7600707724370803e-02	 1.0779000526579919e-02	 1.6075534850084949e-02
-6.4768888888888966e+02	 7.5085853443774844e-02	 3.8400938515195146e-02	 1.1076139672141688e-02	 1.5948255970005931e-02
-6.4755555555555634e+02	 7.4697296232012142e-02	 3.9197619532059289e-02	 1.1371386916735849e-02	 1.5817790024287959e-02
-6.4742222222222301e+02	 7.4301317191378308e-02	 3.9990683042053464e-02	 1.1664688340414479e-02	 1.5684156162413032e-02
-6.4728888888888969e+02	 7.3897947717022835e-02	 4.0780060487633912e-02	 1.1956015134716533e-02	 1.5547366460141987e-02
-6.4715555555555636e+02	 7.3487220005173493e-02	 4.1565682455779407e-02	 1.2245358508488654e-02	 1.5407425671821073e-02
-6.4702222222222304e+02	 7.3069167251970976e-02	 4.2347478748253072e-02	 1.2532722743990681e-02	 1.5264331407715659e-02
-6.4688888888888971e+02	 7.2643823803722543e-02	 4.3125378573366409e-02	 1.2818116933895854e-02	 1.5118074297285844e-02
-6.4675555555555638e+02	 7.2211225249830965e-02	 4.3899310805460716e-02	 1.3101546658118569e-02	 1.4968638546294599e-02
-6.4662222222222306e+02	 7.1771408441533346e-02	 4.4669204304154789e-02	 1.3383006415160811e-02	 1.4816002837752862e-02
-6.4648888888888973e+02	 7.1324411448201855e-02	 4.5434988242846815e-02	 1.3662473711163756e-02	 1.4660142240463969e-02
-6.4635555555555641e+02	 7.0870273450346230e-02	 4.6196592418391580e-02	 1.3939905367211436e-02	 1.4501030688586880e-02
-6.4622222222222308e+02	 7.0409034591236666e-02	 4.6953947515237716e-02	 1.4215236210470111e-02	 1.4338644319419558e-02
-6.4608888888888976e+02	 6.9940735800615869e-02	 4.7706985290464687e-02	 1.4488380563761432e-02	 1.4172965396170412e-02
-6.4595555555555643e+02	 6.9465418608038662e-02	 4.8455638684372436e-02	 1.4759235808257795e-02	 1.4003986461180062e-02
-6.4582222222222310e+02	 6.8983124967609319e-02	 4.9199841830544731e-02	 1.5027687995159460e-02	 1.3831714823684393e-02
-6.4568888888888978e+02	 6.8493897098851994e-02	 4.9939529994295191e-02	 1.5293618773060872e-02	 1.3656175818372418e-02
-6.4555555555555645e+02	 6.7997777369310244e-02	 5.0674639427991490e-02	 1.5556912911855318e-02	 1.3477415937147796e-02
-6.4542222222222313e+02	 6.7494808210732241e-02	 5.1405107181062420e-02	 1.5817465884286154e-02	 1.3295504276033654e-02
-6.4528888888888980e+02	 6.6985032094296695e-02	 5.2130870869549963e-02	 1.6075190531800745e-02	 1.3110532442096812e-02
-6.4515555555555648e+02	 6.6468491546901293e-02	 5.2851868437075733e-02	 1.6330022592851649e-02	 1.2922612970374558e-02
-6.4502222222222315e+02	 6.5945229227202598e-02	 5.3568037926683250e-02	 1.6581924144630049e-02	 1.2731876124369990e-02
-6.4488888888888982e+02	 6.5415288036343222e-02	 5.4279317280383439e-02	 1.6830885021836193e-02	 1.2538465008026023e-02
-6.4475555555555650e+02	 6.4878711268552977e-02	 5.4985644195000911e-02	 1.7076921672179453e-02	 1.2342529569844274e-02
-6.4462222222222317e+02	 6.4335542774323781e-02	 5.5686956032958777e-02	 1.7320073925101060e-02	 1.2144219652821420e-02
-6.4448888888888985e+02	 6.3785827127515085e-02	 5.6383189816046342e-02	 1.7560399339848376e-02	 1.1943677578466705e-02
-6.4435555555555652e+02	 6.3229609775360809e-02	 5.7074282284163412e-02	 1.7797966091013525e-02	 1.1741030833841037e-02
-6.4422222222222319e+02	 6.2666937156439312e-02	 5.7760170034958744e-02	 1.8032844443459345e-02	 1.1536385109499392e-02
-6.4408888888888987e+02	 6.2097856779301033e-02	 5.8440789715823956e-02	 1.8265097835446213e-02	 1.1329819103988115e-02
-6.4395555555555654e+02	 6.1522417249887884e-02	 5.9116078263838447e-02	 1.8494774049941935e-02	 1.1121380587782781e-02
-6.4382222222222322e+02	 6.0940668254340052e-02	 5.9785973164963466e-02	 1.8721897220727986e-02	 1.0911084905989910e-02
-6.4368888888888989e+02	 6.0352660493517361e-02	 6.0450412707571330e-02	 1.8946461755912407e-02	 1.0698916264260561e-02
-6.4355555555555657e+02	 5.9758445582970027e-02	 6.1109336213155202e-02	 1.9168428180723757e-02	 1.0484831287282503e-02
-6.4342222222222324e+02	 5.9158075923822162e-02	 6.1762684207167462e-02	 1.9387721952695808e-02	 1.0268765350248898e-02
-6.4328888888888991e+02	 5.8551604557776950e-02	 6.2410398532297719e-02	 1.9604235208789185e-02	 1.0050640736665173e-02
-6.4315555555555659e+02	 5.7939085020479994e-02	 6.3052422368258476e-02	 1.9817831559765929e-02	 9.8303765158558321e-03
-6.4302222222222326e+02	 5.7320571201340563e-02	 6.3688700179869079e-02	 2.0028353492336722e-02	 9.6078989345436128e-03
-6.4288888888888994e+02	 5.6696117230706340e-02	 6.4319177571663722e-02	 2.0235632220135337e-02	 9.3831517028792888e-03
-6.4275555555555661e+02	 5.6065777394408621e-02	 6.4943801082475619e-02	 2.0439498857557047e-02	 9.1561053364479505e-03
-6.4262222222222329e+02	 5.5429606096757539e-02	 6.5562517921186683e-02	 2.0639796302080935e-02	 8.9267650564153200e-03
-6.4248888888888996e+02	 5.4787657860966808e-02	 6.6175275676871953e-02	 2.0836390761998436e-02	 8.6951756787794210e-03
-6.4235555555555663e+02	 5.4139987379259291e-02	 6.6782022029391472e-02	 2.1029181907254235e-02	 8.4614241768825593e-03
-6.4222222222222331e+02	 5.3486649590661822e-02	 6.7382704481702041e-02	 2.1218111127326158e-02	 8.2256388174375417e-03
-6.4208888888888998e+02	 5.2827699785702835e-02	 6.7977270157746406e-02	 2.1403166328098158e-02	 7.9879845701906760e-03
-6.4195555555555666e+02	 5.2163193711838279e-02	 6.8565665666656395e-02	 2.1584383815106214e-02	 7.7486556828798570e-03
-6.4182222222222333e+02	 5.1493187671448899e-02	 6.9147837079080149e-02	 2.1761845891562544e-02	 7.5078650173008299e-03
-6.4168888888889001e+02	 5.0817738592800456e-02	 6.9723729993093189e-02	 2.1935674823994285e-02	 7.2658314722993111e-03
-6.4155555555555668e+02	 5.0136904069959923e-02	 7.0293289717778193e-02	 2.2106023000673471e-02	 7.0227660394284186e-03
-6.4142222222222335e+02	 4.9450742365083886e-02	 7.0856461534448564e-02	 2.2273060285772472e-02	 6.7788579657399595e-03
-6.4128888888889003e+02	 4.8759312380969776e-02	 7.1413191031474657e-02	 2.2436959088633444e-02	 6.5342625170252688e-03
-6.4115555555555670e+02	 4.8062673607373013e-02	 7.1963424469825454e-02	 2.2597878655810602e-02	 6.2890911146631368e-03
-6.4102222222222338e+02	 4.7360886059148559e-02	 7.2507109142193105e-02	 2.2755949797008485e-02	 6.0434054081213162e-03
-6.4088888888889005e+02	 4.6654010210742912e-02	 7.3044193698830764e-02	 2.2911261663256396e-02	 5.7972159407402302e-03
-6.4075555555555673e+02	 4.5942106946679148e-02	 7.3574628383948404e-02	 2.3063851876089302e-02	 5.5504855970376354e-03
-6.4062222222222340e+02	 4.5225237526211610e-02	 7.4098365186148415e-02	 2.3213700776447497e-02	 5.3031373987906250e-03
-6.4048888888889007e+02	 4.4503463574714110e-02	 7.4615357850521757e-02	 2.3360731533209909e-02	 5.0550665696782460e-03
-6.4035555555555675e+02	 4.3776847092837981e-02	 7.5125561787829906e-02	 2.3504814951103532e-02	 4.8061547816402594e-03
-6.4022222222222342e+02	 4.3045450485239251e-02	 7.5628933853152502e-02	 2.3645779904414157e-02	 4.5562860266947780e-03
-6.4008888888889010e+02	 4.2309336597382383e-02	 7.6125432048305866e-02	 2.3783427861283925e-02	 4.3053616071180301e-03
-6.3995555555555677e+02	 4.1568568753771594e-02	 7.6615015155491059e-02	 2.3917550468391162e-02	 4.0533135081695093e-03
-6.3982222222222344e+02	 4.0823210789258123e-02	 7.7097642353516363e-02	 2.4047948525994026e-02	 3.8001144657009434e-03
-6.3968888888889012e+02	 4.0073327064921949e-02	 7.7573272855241515e-02	 2.4174450351561044e-02	 3.5457834139158706e-03
-6.3955555555555679e+02	 3.9318982466418642e-02	 7.8041865593939483e-02	 2.4296928168904657e-02	 3.2903867170972489e-03
-6.3942222222222347e+02	 3.8560242382027897e-02	 7.8503379012262939e-02	 2.4415310336663561e-02	 3.0340344462747026e-03
-6.3928888888889014e+02	 3.7797172663515517e-02	 7.8957770946926686e-02	 2.4529588561133128e-02	 2.7768724863967975e-03
-6.3915555555555682e+02	 3.7029839577221800e-02	 7.9404998655606240e-02	 2.4639818961408218e-02	 2.5190715170015920e-03
-6.3902222222222349e+02	 3.6258309748830472e-02	 7.9845018947491506e-02	 2.4746117439838421e-02	 2.2608140662683240e-03
-6.3888888888889016e+02	 3.5482650117627600e-02	 8.0277788437302294e-02	 2.4848648642312794e-02	 2.0022809679005604e-03
-6.3875555555555684e+02	 3.4702927897850511e-02	 8.0703263868181746e-02	 2.4947610881277373e-02	 1.7436387478131365e-03
-6.3862222222222351e+02	 3.3919210564382928e-02	 8.1121402488151723e-02	 2.5043217511034509e-02	 1.4850291861350229e-03
-6.3848888888889019e+02	 3.3131565851269168e-02	 8.1532162432001995e-02	 2.5135677125752997e-02	 1.2265620389371179e-03
-6.3835555555555686e+02	 3.2340061774481808e-02	 8.1935503064861290e-02	 2.5225174592323013e-02	 9.6831154692367249e-04
-6.3822222222222354e+02	 3.1544766660961697e-02	 8.2331385265982771e-02	 2.5311854484211822e-02	 7.1031661622278364e-04
-6.3808888888889021e+02	 3.0745749186914660e-02	 8.2719771599525677e-02	 2.5395809422925273e-02	 4.5258502264289291e-04
-6.3795555555555688e+02	 2.9943078408225580e-02	 8.3100626386795093e-02	 2.5477073332361197e-02	 1.9510014817392118e-04
-6.3782222222222356e+02	 2.9136823780738022e-02	 8.3473915639988100e-02	 2.5555621267284098e-02	 6.2169959026192601e-05
-6.3768888888889023e+02	 2.8327055161056814e-02	 8.3839606902048655e-02	 2.5631375047046514e-02	 3.1926284293071205e-04
-6.3755555555555691e+02	 2.7513842786635091e-02	 8.4197668982225846e-02	 2.5704214206544861e-02	 5.7621202008562022e-04
-6.3742222222222358e+02	 2.6697257235473525e-02	 8.4548071643657532e-02	 2.5773990662585466e-02	 8.3303870339435093e-04
-6.3728888888889026e+02	 2.5877369370304278e-02	 8.4890785264568669e-02	 2.5840545817352772e-02	 1.0897457819485368e-03
-6.3715555555555693e+02	 2.5054250273218302e-02	 8.5225780517784525e-02	 2.5903727796515921e-02	 1.3463143366578834e-03
-6.3702222222222360e+02	 2.4227971182941382e-02	 8.5553028109524518e-02	 2.5963407077629310e-02	 1.6027030121055219e-03
-6.3688888888889028e+02	 2.3398603439214821e-02	 8.5872498592299285e-02	 2.6019489141345328e-02	 1.8588502880998448e-03
-6.3675555555555695e+02	 2.2566218450606693e-02	 8.6184162290745339e-02	 2.6071922532486864e-02	 2.1146787286383528e-03
-6.3662222222222363e+02	 2.1730887682536837e-02	 8.6487989320539069e-02	 2.6120702447841756e-02	 2.3701008624215092e-03
-6.3648888888889030e+02	 2.0892682679765639e-02	 8.6783949717912603e-02	 2.6165868810897750e-02	 2.6250257778794861e-03
-6.3635555555555698e+02	 2.0051675110536692e-02	 8.7072013636609283e-02	 2.6207500521577248e-02	 2.8793655514007810e-03
-6.3622222222222365e+02	 1.9207936838716685e-02	 8.7352151601754136e-02	 2.6245706042285759e-02	 3.1330407948129135e-03
-6.3608888888889032e+02	 1.8361540005329306e-02	 8.7624334776380639e-02	 2.6280611861391353e-02	 3.3859848226409639e-03
-6.3595555555555700e+02	 1.7512557116346784e-02	 8.7888535210356139e-02	 2.6312350486828565e-02	 3.6381460490506612e-03
-6.3582222222222367e+02	 1.6661061120243233e-02	 8.8144726047794511e-02	 2.6341048952835192e-02	 3.8894886580305155e-03
-6.3568888888889035e+02	 1.5807125466571894e-02	 8.8392881659974179e-02	 2.6366819369061819e-02	 4.1399914264559357e-03
-6.3555555555555702e+02	 1.4950824138552405e-02	 8.8632977709604974e-02	 2.6389751973913970e-02	 4.3896453168610350e-03
-6.3542222222222370e+02	 1.4092231651915610e-02	 8.8864991126152940e-02	 2.6409911606585953e-02	 4.6384500742053802e-03
-6.3528888888889037e+02	 1.3231423024414607e-02	 8.9088900021513845e-02	 2.6427337249535134e-02	 4.8864102320571590e-03
