# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.6208000000000000e+03	 -3.8118009040146437e-03	 -9.9868802553864690e-03	 0000000000000000	 0000000000000000
-1.6206400000000001e+03	 -3.8232284523024968e-03	 -1.0035332432080166e-02	 0000000000000000	 0000000000000000
-1.6204800000000000e+03	 -3.8346658132798147e-03	 -1.0083914337308236e-02	 0000000000000000	 0000000000000000
-1.6203200000000002e+03	 -3.8461131249963617e-03	 -1.0132625540220885e-02	 0000000000000000	 0000000000000000
-1.6201600000000001e+03	 -3.8575705816022718e-03	 -1.0181465645839950e-02	 0000000000000000	 0000000000000000
-0000000000001620	 -3.8690383911926880e-03	 -1.0230434275216044e-02	 0000000000000000	 0000000000000000
-1.6198400000000001e+03	 -3.8805167093732299e-03	 -1.0279531044159282e-02	 0000000000000000	 0000000000000000
-1.6196800000000001e+03	 -3.8920055890445024e-03	 -1.0328755530950506e-02	 0000000000000000	 0000000000000000
-1.6195200000000000e+03	 -3.9035049092546459e-03	 -1.0378107247771256e-02	 0000000000000000	 0000000000000000
-1.6193600000000001e+03	 -3.9150143691372239e-03	 -1.0427585674554063e-02	 0000000000000000	 0000000000000000
-1.6192000000000000e+03	 -3.9265336138913478e-03	 -1.0477190257012915e-02	 0000000000000000	 0000000000000000
-1.6190400000000000e+03	 -3.9380623403673506e-03	 -1.0526920414657356e-02	 0000000000000000	 0000000000000000
-1.6188800000000001e+03	 -3.9496003544087317e-03	 -1.0576775560267444e-02	 0000000000000000	 0000000000000000
-1.6187200000000000e+03	 -3.9611476064611633e-03	 -1.0626755107214189e-02	 0000000000000000	 0000000000000000
-1.6185599999999999e+03	 -3.9727041613305501e-03	 -1.0676858475413159e-02	 0000000000000000	 0000000000000000
