# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.6203199999999999e+03	 9.0590997984034399e-03	 1.7096411170249043e-03	 0000000000000000	 0000000000000000
-1.6201600000000001e+03	 9.0610447016582843e-03	 1.7236079243633379e-03	 0000000000000000	 0000000000000000
-0000000000001620	 9.0627933730076573e-03	 1.7376108595538249e-03	 0000000000000000	 0000000000000000
-1.6198399999999999e+03	 9.0643448094460417e-03	 1.7516498163956389e-03	 0000000000000000	 0000000000000000
-1.6196800000000001e+03	 9.0656980076258536e-03	 1.7657246889138793e-03	 0000000000000000	 0000000000000000
-1.6195200000000000e+03	 9.0668519620409546e-03	 1.7798353690649626e-03	 0000000000000000	 0000000000000000
-1.6193600000000001e+03	 9.0678056668657310e-03	 1.7939817490221944e-03	 0000000000000000	 0000000000000000
-1.6192000000000000e+03	 9.0685581141232673e-03	 1.8081637188979611e-03	 0000000000000000	 0000000000000000
-1.6190400000000000e+03	 9.0691082955398853e-03	 1.8223811690127564e-03	 0000000000000000	 0000000000000000
-1.6188800000000001e+03	 9.0694552006974592e-03	 1.8366339876338175e-03	 0000000000000000	 0000000000000000
-1.6187200000000000e+03	 9.0695978189042365e-03	 1.8509220632277718e-03	 0000000000000000	 0000000000000000
-1.6185599999999999e+03	 9.0695351373309922e-03	 1.8652452822159869e-03	 0000000000000000	 0000000000000000
