# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.2951111111111209e+02	 6.7477899808125963e-02	 -4.9605972638991802e-02	 4.3949705919913706e-03	 6.6123035573468769e-03
-6.2937777777777876e+02	 6.8014104851181617e-02	 -4.8930195721865917e-02	 4.4975310199906115e-03	 6.5442949814418228e-03
-6.2924444444444543e+02	 6.8543936486283527e-02	 -4.8249419630965296e-02	 4.5995847456531559e-03	 6.4756439023465617e-03
-6.2911111111111211e+02	 6.9067346569553323e-02	 -4.7563704438770546e-02	 4.7011578924501460e-03	 6.4064461058457312e-03
-6.2897777777777878e+02	 6.9584288506242792e-02	 -4.6873110673164894e-02	 4.8022427487581952e-03	 6.3367552026605267e-03
-6.2884444444444546e+02	 7.0094717269526916e-02	 -4.6177699235295494e-02	 4.9027961504926696e-03	 6.2665793215614940e-03
-6.2871111111111213e+02	 7.0598589334803494e-02	 -4.5477531324437367e-02	 5.0027405894849161e-03	 6.1958815409344226e-03
-6.2857777777777881e+02	 7.1095862504678503e-02	 -4.4772668384302702e-02	 5.1019685228179462e-03	 6.1245845328468107e-03
-6.2844444444444548e+02	 7.1586495664758457e-02	 -4.4063172071106153e-02	 5.2003489205805480e-03	 6.0525783372611386e-03
-6.2831111111111215e+02	 7.2070448473213922e-02	 -4.3349104254462895e-02	 5.2977361933998126e-03	 5.9797315354686020e-03
-6.2817777777777883e+02	 7.2547681023084121e-02	 -4.2630527044949143e-02	 5.3939805112378468e-03	 5.9059043265392575e-03
-6.2804444444444550e+02	 7.3018153508691105e-02	 -4.1907502849502801e-02	 5.4889385582958215e-03	 5.8309625560326594e-03
-6.2791111111111218e+02	 7.3481825918695717e-02	 -4.1180094441143858e-02	 5.5824843409191579e-03	 5.7547915240210301e-03
-6.2777777777777885e+02	 7.3938657806283781e-02	 -4.0448365033127230e-02	 5.6745185183553057e-03	 5.6773078841754199e-03
-6.2764444444444553e+02	 7.4388608133118470e-02	 -3.9712378341431993e-02	 5.7649762742232914e-03	 5.5984691244095330e-03
-6.2751111111111220e+02	 7.4831635239593686e-02	 -3.8972198622812294e-02	 5.8538321521778352e-03	 5.5182788346517242e-03
-6.2737777777777887e+02	 7.5267696911393553e-02	 -3.8227890677966281e-02	 5.9411022863645286e-03	 5.4367877423260325e-03
-6.2724444444444555e+02	 7.5696750576872043e-02	 -3.7479519817250333e-02	 6.0268429971922820e-03	 5.3540903311883881e-03
-6.2711111111111222e+02	 7.6118753587149340e-02	 -3.6727151788547623e-02	 6.1111464079747838e-03	 5.2703171200629839e-03
-6.2697777777777890e+02	 7.6533663580052216e-02	 -3.5970852682860231e-02	 6.1941327017262437e-03	 5.1856234853193683e-03
