# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.8159200000000046e+03	 6.0687738898011462e-02	 7.5047664189609634e-02	 1.0256780036608164e-03	 9.4577196034482114e-03
-1.8157866666666714e+03	 6.0230193706224559e-02	 7.5411408587069156e-02	 9.8610288503549431e-04	 9.4456671219536048e-03
-1.8156533333333382e+03	 5.9770468257402967e-02	 7.5772424826065068e-02	 9.4642010216685929e-04	 9.4340548311198091e-03
-1.8155200000000050e+03	 5.9308579818185929e-02	 7.6130699144168715e-02	 9.0664029983511312e-04	 9.4228537021407988e-03
-1.8153866666666718e+03	 5.8844545733392067e-02	 7.6486217932949629e-02	 8.6677962155772817e-04	 9.4120342334846896e-03
-1.8152533333333386e+03	 5.8378383361075925e-02	 7.6838967786697535e-02	 8.2685918457206823e-04	 9.4015682786956489e-03
-1.8151200000000053e+03	 5.7910110020205019e-02	 7.7188935541785644e-02	 7.8690437232168992e-04	 9.3914307073141856e-03
-1.8149866666666721e+03	 5.7439742954718917e-02	 7.7536108302861562e-02	 7.4694398278607748e-04	 9.3816007414755376e-03
-1.8148533333333389e+03	 5.6967299315991725e-02	 7.7880473453548066e-02	 7.0700933007223493e-04	 9.3720629052871374e-03
-1.8147200000000057e+03	 5.6492796165922385e-02	 7.8222018649015124e-02	 6.6713328152975110e-04	 9.3628074850489185e-03
-1.8145866666666725e+03	 5.6016250497582909e-02	 7.8560731792631761e-02	 6.2734928572920432e-04	 9.3538304849740683e-03
-1.8144533333333393e+03	 5.5537679270368817e-02	 7.8896600998905844e-02	 5.8769042862572474e-04	 9.3451331737650634e-03
-1.8143200000000061e+03	 5.5057099454992868e-02	 7.9229614546154611e-02	 5.4818852920250508e-04	 9.3367212513033593e-03
-1.8141866666666729e+03	 5.4574528080894143e-02	 7.9559760825267223e-02	 5.0887332788662710e-04	 9.3286037575452951e-03
-1.8140533333333397e+03	 5.4089982280412313e-02	 7.9887028289169909e-02	 4.6977174936526950e-04	 9.3207919040931841e-03
-1.8139200000000064e+03	 5.3603479323029044e-02	 8.0211405409028672e-02	 4.3090728124328199e-04	 9.3132979285002193e-03
-1.8137866666666732e+03	 5.3115036635318892e-02	 8.0532880641569909e-02	 3.9229950837322398e-04	 9.3061340943396686e-03
-1.8136533333333400e+03	 5.2624671804466457e-02	 8.0851442409882485e-02	 3.5396375272979760e-04	 9.2993119494604315e-03
-1.8135200000000068e+03	 5.2132402564328210e-02	 8.1167079100432457e-02	 3.1591087664791575e-04	 9.2928418823632342e-03
-1.8133866666666736e+03	 5.1638246767405117e-02	 8.1479779074517145e-02	 2.7814726423684672e-04	 9.2867329767543083e-03
-1.8132533333333404e+03	 5.1142222346572820e-02	 8.1789530692027115e-02	 2.4067491434881459e-04	 9.2809931331281348e-03
-1.8131200000000072e+03	 5.0644347272636066e-02	 8.2096322344563516e-02	 2.0349168866492249e-04	 9.2756293830404957e-03
-1.8129866666666740e+03	 5.0144639514525580e-02	 8.2400142491946868e-02	 1.6659169333880589e-04	 9.2706482991466999e-03
-1.8128533333333407e+03	 4.9643117007431514e-02	 8.2700979697658439e-02	 1.2996571560748625e-04	 9.2660563898441239e-03
-1.8127200000000075e+03	 4.9139797634911157e-02	 8.2998822658026938e-02	 9.3601723201925456e-05	 9.2618603759611062e-03
-1.8125866666666743e+03	 4.8634699226901196e-02	 8.3293660220911114e-02	 5.7485381030016799e-05	 9.2580672835929079e-03
-1.8124533333333411e+03	 4.8127839574124386e-02	 8.3585481391619754e-02	 2.1600514138527616e-05	 9.2546842861960243e-03
-1.8123200000000079e+03	 4.7619236457841767e-02	 8.3874275324603717e-02	 1.4070488030443585e-05	 9.2517182862348335e-03
-1.8121866666666747e+03	 4.7108907689693141e-02	 8.4160031302654370e-02	 4.9546348953461473e-05	 9.2491752848964381e-03
-1.8120533333333415e+03	 4.6596871156850656e-02	 8.4442738706320020e-02	 8.4846686704256169e-05	 9.2470595675600009e-03
-1.8119200000000083e+03	 4.6083144865896514e-02	 8.4722386978415026e-02	 1.1999186665413947e-04	 9.2453728108239375e-03
-1.8117866666666750e+03	 4.5567746979190103e-02	 8.4998965589768050e-02	 1.5500289195066158e-04	 9.2441132305207674e-03
-1.8116533333333418e+03	 4.5050695839500984e-02	 8.5272464011768009e-02	 1.8990128945576908e-04	 9.2432748234223538e-03
-1.8115200000000086e+03	 4.4532009978583531e-02	 8.5542871702710868e-02	 2.2470891746584451e-04	 9.2428468338159320e-03
-1.8113866666666754e+03	 4.4011708109675848e-02	 8.5810178111640212e-02	 2.5944764778106793e-04	 9.2428135187816451e-03
-1.8112533333333422e+03	 4.3489809105005772e-02	 8.6074372702196353e-02	 2.9413886389524451e-04	 9.2431541920863225e-03
-1.8111200000000090e+03	 4.2966331961048487e-02	 8.6335444997238386e-02	 3.2880274628185256e-04	 9.2438435978419164e-03
-1.8109866666666758e+03	 4.2441295757313008e-02	 8.6593384639871235e-02	 3.6345737587926670e-04	 9.2448525877397714e-03
-1.8108533333333426e+03	 4.1914719613504618e-02	 8.6848181466147367e-02	 3.9811765324885033e-04	 9.2461489888684412e-03
-1.8107200000000093e+03	 4.1386622651387893e-02	 8.7099825580286436e-02	 4.3279413530480389e-04	 9.2476986260745520e-03
-1.8105866666666761e+03	 4.0857023966161025e-02	 8.7348307422662794e-02	 4.6749192395263689e-04	 9.2494664222684264e-03
-1.8104533333333429e+03	 4.0325942610574789e-02	 8.7593617821801376e-02	 5.0220965470027293e-04	 9.2514174520239578e-03
-1.8103200000000097e+03	 3.9793397594738815e-02	 8.7835748018682783e-02	 5.3693877778051538e-04	 9.2535179024846315e-03
-1.8101866666666765e+03	 3.9259407900619089e-02	 8.8074689658752814e-02	 5.7166326029482826e-04	 9.2557358942446655e-03
-1.8100533333333433e+03	 3.8723992509841466e-02	 8.8310434748297070e-02	 6.0635970646449096e-04	 9.2580421255892276e-03
-1.8099200000000101e+03	 3.8187170441602469e-02	 8.8542975574310581e-02	 6.4099801876111814e-04	 9.2604103440727670e-03
-1.8097866666666769e+03	 3.7648960795472197e-02	 8.8772304596435189e-02	 6.7554258215907063e-04	 9.2628176463041001e-03
-1.8096533333333437e+03	 3.7109382794876099e-02	 8.8998414319003946e-02	 7.0995383634391799e-04	 9.2652446851051451e-03
-1.8095200000000104e+03	 3.6568455825007444e-02	 8.9221297157997662e-02	 7.4419017686394497e-04	 9.2676758162433259e-03
-1.8093866666666772e+03	 3.6026199461085012e-02	 8.9440945318849691e-02	 7.7821002098897379e-04	 9.2700991779981479e-03
-1.8092533333333440e+03	 3.5482633483703882e-02	 8.9657350698241323e-02	 8.1197383541996141e-04	 9.2725068454058146e-03
-1.8091200000000108e+03	 3.4937777877523481e-02	 8.9870504827779474e-02	 8.4544596093174391e-04	 9.2748950352277149e-03
-1.8089866666666776e+03	 3.4391652814011339e-02	 9.0080398865970135e-02	 8.7859608485572091e-04	 9.2772642959531026e-03
-1.8088533333333444e+03	 3.3844278618567016e-02	 9.0287023642607767e-02	 9.1140026571399923e-04	 9.2796198007381037e-03
-1.8087200000000112e+03	 3.3295675724136574e-02	 9.0490369757507350e-02	 9.4384142448923310e-04	 9.2819716158061283e-03
-1.8085866666666780e+03	 3.2745864616189543e-02	 9.0690427720755348e-02	 9.7590930932550863e-04	 9.2843348431124184e-03
-1.8084533333333447e+03	 3.2194865772763405e-02	 9.0887188123532567e-02	 1.0076000480857186e-03	 9.2867296877212624e-03
-1.8083200000000115e+03	 3.1642699606228328e-02	 9.1080641821471076e-02	 1.0389153563781009e-03	 9.2891812781861205e-03
-1.8081866666666783e+03	 3.1089386411814923e-02	 9.1270780109327848e-02	 1.0698615136546369e-03	 9.2917191997479165e-03
-1.8080533333333451e+03	 3.0534946327079981e-02	 9.1457594871476366e-02	 1.1004483454938587e-03	 9.2943767477162709e-03
-1.8079200000000119e+03	 2.9979399308583655e-02	 9.1641078687241237e-02	 1.1306883066097872e-03	 9.2971898156672950e-03
-1.8077866666666787e+03	 2.9422765126565855e-02	 9.1821224882976546e-02	 1.1605957058668608e-03	 9.3001955206766240e-03
-1.8076533333333455e+03	 2.8865063378897465e-02	 9.1998027526862092e-02	 1.1901862526399621e-03	 9.3034305704140507e-03
-1.8075200000000123e+03	 2.8306313525004338e-02	 9.2171481362717633e-02	 1.2194768786409076e-03	 9.3069294619976262e-03
-1.8073866666666790e+03	 2.7746534935045111e-02	 9.2341581696624167e-02	 1.2484857247297455e-03	 9.3107227234909828e-03
-1.8072533333333458e+03	 2.7185746951182459e-02	 9.2508324247687984e-02	 1.2772323248271861e-03	 9.3148352032823567e-03
-1.8071200000000126e+03	 2.6623968955000063e-02	 9.2671704978406405e-02	 1.3057378031218992e-03	 9.3192846243272953e-03
-1.8069866666666794e+03	 2.6061220433849921e-02	 9.2831719926653206e-02	 1.3340249460218024e-03	 9.3240805862215836e-03
-1.8068533333333462e+03	 2.5497521040660262e-02	 9.2988365053550362e-02	 1.3621181044072392e-03	 9.3292239776427976e-03
-1.8067200000000130e+03	 2.4932890639032691e-02	 9.3141636124427954e-02	 1.3900427852690410e-03	 9.3347069943323646e-03
-1.8065866666666798e+03	 2.4367349329661638e-02	 9.3291528631663692e-02	 1.4178249514335134e-03	 9.3405137815150141e-03
-1.8064533333333466e+03	 2.3800917454998512e-02	 9.3438037761856871e-02	 1.4454900153967011e-03	 9.3466215926021334e-03
-1.8063200000000134e+03	 2.3233615578973420e-02	 9.3581158409486345e-02	 1.4730615811906777e-03	 9.3530025026531405e-03
-1.8061866666666801e+03	 2.2665464445241333e-02	 9.3720885226271158e-02	 1.5005601313866372e-03	 9.3596255084431590e-03
-1.8060533333333469e+03	 2.2096484916744267e-02	 9.3857212696121503e-02	 1.5280016716127289e-03	 9.3664588693247453e-03
-1.8059200000000137e+03	 2.1526697902343017e-02	 9.3990135224509733e-02	 1.5553965315182453e-03	 9.3734725474039493e-03
-1.8057866666666805e+03	 2.0956124279398324e-02	 9.4119647226031680e-02	 1.5827485248369466e-03	 9.3806405003551419e-03
-1.8056533333333473e+03	 2.0384784819308884e-02	 9.4245743200195325e-02	 1.6100544125168547e-03	 9.3879427238974245e-03
-1.8055200000000141e+03	 1.9812700126171572e-02	 9.4368417786522787e-02	 1.6373038346772794e-03	 9.3953668272899193e-03
-1.8053866666666809e+03	 1.9239890594898508e-02	 9.4487665794041442e-02	 1.6644797538803882e-03	 9.4029089766713980e-03
-1.8052533333333477e+03	 1.8666376393170793e-02	 9.4603482205726841e-02	 1.6915592495425694e-03	 9.4105742286547667e-03
-1.8051200000000144e+03	 1.8092177472062151e-02	 9.4715862160987097e-02	 1.7185146926430182e-03	 9.4183761167041524e-03
-1.8049866666666812e+03	 1.7517313602174907e-02	 9.4824800923898431e-02	 1.7453151908710255e-03	 9.4263355206631871e-03
-1.8048533333333480e+03	 1.6941804432177385e-02	 9.4930293845495173e-02	 1.7719281248681003e-03	 9.4344789768747717e-03
-1.8047200000000148e+03	 1.6365669564330582e-02	 9.5032336329636702e-02	 1.7983207124616747e-03	 9.4428364687342281e-03
-1.8045866666666816e+03	 1.5788928636858778e-02	 9.5130923810698209e-02	 1.8244614657994991e-03	 9.4514389051951753e-03
